SK_ID_CURR,TARGET
100772,0.47319694272153934
100777,0.4057504178459126
100791,0.47319659691426835
100792,0.5802611301766024
100797,0.5802610412640651
100823,0.5365745407573046
100826,0.568864920595533
100830,0.41132609391772645
100836,0.6349659544526779
100872,0.40574874544074413
100910,0.5810410105331022
100913,0.4226581813157744
100918,0.524962129529994
100931,0.4848283328997926
100952,0.6229566214744666
100953,0.4605208106588729
100965,0.4731934300488785
100970,0.47999909730255585
100982,0.6182168888822968
100983,0.4057467913701068
100984,0.446818645879014
100987,0.5193870116791304
100997,0.3952782365303336
100998,0.5128244000896118
101002,0.529110230926693
101005,0.5119006304742902
101008,0.5694088927405775
101020,0.5802570757595994
101021,0.5802570579770449
101024,0.41270619561057903
101025,0.622955369594792
101026,0.3981520557730225
101031,0.42040296549252876
101041,0.46618988769668435
101051,0.43918532791485354
101055,0.6354465523105506
101056,0.5497383011101153
101057,0.405745488658007
101064,0.36870371994970313
101079,0.49607205919708114
101087,0.4057449605318581
101090,0.4395389044046434
101092,0.4491016828867116
101097,0.6354458419480502
101099,0.47999674645501084
101107,0.5802555286765716
101118,0.5802553330682604
101125,0.345820745936664
101126,0.5174784490538246
101128,0.5365690034265755
101136,0.64289669563438
101140,0.5688592979181297
101149,0.4280872752212624
101160,0.48933190738569604
101169,0.5365682590633964
101181,0.44910007521892387
101186,0.35689913120029876
101190,0.5249571771307758
101193,0.5633711550888784
101194,0.5077369883598829
101198,0.5862263785069263
101200,0.5856580056427061
101204,0.5077368058752374
101211,0.41131935833351746
101213,0.3414086971725602
101223,0.5802534658967475
101225,0.5365672423719616
101237,0.3426671456681414
101243,0.42265230201409437
101244,0.5802530924621693
101258,0.4226520347736296
101259,0.7026339498558098
101268,0.5802526656796816
101269,0.524458082936064
101271,0.5969648417603792
101279,0.4911165550168849
101281,0.3836342454188613
101287,0.6047978018792436
101292,0.43953527124824293
101294,0.5291049191616836
101296,0.38008630204779553
101297,0.4540160256189692
101299,0.394551295282506
101301,0.39853487560093925
101305,0.42265119742046636
101308,0.41514793732852434
101318,0.4113174667187321
101327,0.5193808150424541
101329,0.635441918030273
101332,0.36397664406895996
101337,0.5472058918930923
101343,0.4678175768080916
101345,0.4436480336633783
101346,0.4057404010518401
101353,0.36916340182358853
101354,0.5693752714891773
101355,0.4848206008270133
101356,0.4226502888037071
101362,0.6635980629695634
101363,0.5802509763311565
101365,0.5850798819587211
101366,0.5140706773648489
101367,0.5862233855143295
101368,0.35689608130122463
101374,0.5140705314578083
101380,0.4057398025112686
101383,0.37791008478486254
101398,0.42264954053147474
101399,0.5688546600912422
101401,0.5365640470540446
101412,0.4375907455134697
101426,0.5923363139266251
101427,0.5862223229118757
101428,0.5414979531089628
101429,0.4395328071805102
101434,0.5802497137641887
101440,0.5633667190555683
101448,0.5633665753782066
101449,0.5402984363329827
101465,0.49521989617652307
101467,0.5365628488090516
101472,0.6234670867081592
101478,0.4226481152520142
101497,0.5420850345369981
101504,0.5291010990526359
101547,0.43758831977258944
101548,0.5377360819970773
101555,0.40573672179217
101570,0.5688515980444772
101572,0.5178678200404397
101578,0.2930680551052938
101580,0.5682428623736309
101588,0.5244522742107918
101602,0.531073119806914
101610,0.5128132366969963
101614,0.5688508101485515
101616,0.5688507743350921
101643,0.5365596534870061
101644,0.507728776548792
101649,0.524948819945964
101650,0.6234640358115217
101665,0.37266509819227867
101667,0.672294689704795
101669,0.26848872240396054
101674,0.4934037088861017
101675,0.574865564926525
101678,0.5384004189130164
101682,0.4952159356736448
101686,0.5402941385086596
101697,0.5802450369224658
101700,0.4375855706031996
101711,0.41082742694352786
101714,0.42264391068510937
101715,0.580244716833912
101728,0.44109091002587847
101732,0.4226435899982631
101757,0.4671878157743738
101758,0.5923304606404204
101759,0.5688482136708753
101762,0.4206922543464764
101764,0.5688481241370948
101780,0.5802435609580173
101784,0.6343418538662435
101789,0.35688902635935355
101816,0.3836250091195985
101819,0.4057320743213999
101827,0.42264189748543246
101863,0.48481133693806355
101867,0.5688462797402157
101870,0.5709598876270443
101873,0.4848111545781496
101878,0.3027250851651536
101879,0.36915445828466825
101880,0.47267936529164695
101887,0.5443314511490291
101897,0.37266113818906615
101901,0.4057306307922498
101903,0.6756552079926914
101920,0.5365546244797511
101921,0.5683558297290044
101922,0.42264020497441807
101961,0.6321095006727404
101962,0.44908596752811003
101971,0.5249429571630928
101976,0.5856442570836314
102002,0.5802396131906314
102005,0.3985225548410109
102007,0.5688437727899391
102017,0.4093575667031235
102019,0.5802393108836966
102029,0.4771218259809298
102051,0.585067723012347
102052,0.517461567562825
102054,0.4057279373824603
102062,0.5802385462247103
102067,0.4799791060148809
102068,0.4057276909269459
102070,0.4490840166630996
102090,0.3726578438890657
102092,0.5897627915547773
102099,0.5365513746841043
102100,0.34121686785040367
102112,0.6354286746748528
102113,0.49520806942316525
102122,0.5536217864374695
102123,0.5688416955998942
102125,0.3639632409254942
102126,0.5536841166764053
102146,0.3892128564052412
102147,0.5802370346883715
102151,0.5365504306088092
102158,0.3830559773544082
102159,0.5573752214900627
102162,0.3568827758332575
102165,0.43698937004811805
102166,0.5969072803844224
102174,0.5748566609372715
102193,0.5462448901052154
102198,0.41081882057667846
102205,0.5118787394577752
102206,0.623454505981444
102218,0.5174585412870061
102221,0.568839940730555
102230,0.5365489963400711
102238,0.48480449844405843
102248,0.3162103660076316
102252,0.5290874921603348
102259,0.38361736118207923
102262,0.45621335011539166
102273,0.26848006136688146
102286,0.3726544983944291
102293,0.5290867463267528
102294,0.4057237124373564
102296,0.5290866917535589
102298,0.5633513095979293
102303,0.43208477174779975
102309,0.5193629176642282
102315,0.4443519009981669
102340,0.4395164221051981
102342,0.4118127141040244
102344,0.479974058088202
102346,0.5365468903241193
102347,0.41129927552904755
102374,0.5244379617748361
102380,0.529085163703844
102387,0.5249353828744214
102393,0.48480167186819806
102403,0.4848014895084986
102413,0.5923189126645989
102414,0.302716824705638
102415,0.524934873066118
102416,0.5290845088252278
102439,0.5633487772627692
102441,0.5802318065393095
102443,0.44907727896543553
102444,0.38739431456953216
102445,0.6119190929800004
102448,0.4004156889145757
102449,0.5802316642764983
102450,0.6530944281219406
102456,0.44907704413984856
102458,0.4375719505917876
102459,0.5118741058534336
102465,0.4240247007887351
102470,0.6530940972898224
102471,0.39851439940868505
102475,0.6041528928570598
102476,0.6343301346658333
102506,0.4847996112038289
102509,0.35687696104441663
102519,0.3726505213681988
102522,0.38739296306063575
102545,0.484798900001202
102549,0.6722805021718741
102562,0.5056767240204029
102563,0.6058611429529256
102568,0.593453633240695
102582,0.3945289187126763
102592,0.3892051153409346
102597,0.5249315593108784
102605,0.5249314136512571
102614,0.593452822941954
102617,0.47316336313554
102634,0.42242004530274513
102652,0.5802280543532026
102655,0.45601062517063207
102671,0.3015087640823138
102694,0.42262645116279335
102701,0.6354187124243239
102703,0.4490725824580094
102704,0.42262627300539873
102713,0.38006192572276054
102720,0.5802268451158934
102731,0.35171345626188083
102733,0.5068515288303712
102749,0.5249287917773475
102755,0.3836087983226152
102763,0.49346536082419695
102770,0.5249284094206208
102772,0.529078032797967
102799,0.645669768593718
102838,0.4490426895995379
102854,0.4112903126122062
102862,0.6343235975860853
102863,0.6234432448900472
102867,0.568828372875125
102868,0.5682197905202121
102878,0.42067239680135166
102887,0.6343231741983846
102898,0.5923103618076369
102904,0.6343228862946295
102912,0.5563949299510941
102919,0.4799635795530964
102927,0.568827298457496
102932,0.44847747308650654
102933,0.6245477029241588
102935,0.4226221575751848
102958,0.4885461563926197
102969,0.5193508888484929
102971,0.49550286103021796
102975,0.4004064512834553
102979,0.5682178021711619
102982,0.40571160100542414
102987,0.5218349166679733
102989,0.5802220615059186
102995,0.3566673209224315
102996,0.2992946430483017
103000,0.42262099955563237
103001,0.5968926116991601
103004,0.3874612822228835
103010,0.5290737033136078
103025,0.5850504592574384
103029,0.45102789745927635
103046,0.5290730484332399
103056,0.3726413554978323
103062,0.5193491938771994
103078,0.5290724663172732
103083,0.3413779989597264
103092,0.5402686415879788
103096,0.5861927645319304
103097,0.4712414391376389
103102,0.5633368698552921
103112,0.5821486245442484
103132,0.4226186478877742
103144,0.5802193051438835
103145,0.33097350324884356
103146,0.5290712293205815
103147,0.6158528253267487
103158,0.4487300250170968
103171,0.5365319121558229
103173,0.467588010357573
103184,0.44190651174407625
103195,0.5802183982107648
103196,0.4490636771823242
103206,0.5633350020200429
103230,0.4731522063945599
103231,0.5365308228319206
103232,0.5001028061216327
103239,0.42542554735335053
103240,0.5688216935683589
103243,0.580217544626158
103252,0.5500667443429431
103258,0.5802172778808701
103259,0.4375575580434779
103279,0.48478551481453064
103280,0.4057063551010375
103286,0.5414642727609095
103287,0.5290686643704209
103290,0.4240099899547212
103298,0.5633333497027482
103315,0.36394312815552865
103319,0.5779639816645585
103334,0.5365289528250753
103336,0.43221656277027565
103345,0.40570521086300715
103368,0.580215321747326
103371,0.580215268398194
103377,0.4847837276931659
103398,0.580214788255922
103404,0.42261380203779386
103408,0.5396714414431204
103410,0.49518439768140865
103418,0.49518425167227437
103420,0.5802143970287732
103432,0.5688182554167772
103433,0.5290660084629633
103436,0.37281421082333893
103440,0.5365270283509384
103453,0.473148147749924
103459,0.5929335766483639
103460,0.4616003663365782
103461,0.45619163288852466
103462,0.5688177182049933
103473,0.6047596533942595
103474,0.44905865556053465
103475,0.4731477473457127
103478,0.6456584267962002
103480,0.4885366334168388
103484,0.4370624841575396
103494,0.4879414342169399
103513,0.6354049781976998
103515,0.5633294523835602
103516,0.5084494415839276
103525,0.45619047367509225
103541,0.5802122452776531
103544,0.5365251401865769
103562,0.5802118718329332
103570,0.5535956601618272
103572,0.6343115732946121
103574,0.4490568492243009
103575,0.5249137523907355
103591,0.5802113561234071
103594,0.3532161093709941
103609,0.3691250438571802
103613,0.3639380915867387
103614,0.4203570139462348
103615,0.26665005392606583
103624,0.6530750080261121
103625,0.5365236695963006
103628,0.6616651236574201
103629,0.5068351773538555
103647,0.3945103445770653
103648,0.5365232520211681
103651,0.5174324168166231
103658,0.449055331902903
103668,0.5365228889123156
103669,0.5779577484866921
103676,0.540258051055399
103682,0.3413681659630827
103683,0.3061949996905168
103689,0.39450961208218754
103725,0.3568565844803174
103733,0.5767191161925778
103744,0.3457774884957778
103762,0.6635589448826734
103771,0.46665452503549487
103773,0.4510144476607317
103783,0.6635586025895166
103784,0.5174299921400779
103808,0.5488700808824541
103812,0.439489947267616
103813,0.4316650330277203
103814,0.28879490001117786
103818,0.5856116214388304
103824,0.6229073682038261
103828,0.4112730940771711
103830,0.36742070342381844
103840,0.5861795879180026
103842,0.5633235794500117
103847,0.6181675165934595
103848,0.5802067858623667
103851,0.4847750838667524
103854,0.536519511998132
103857,0.6388270371522506
103861,0.25652384300104936
103862,0.635399075118748
103865,0.4615930175480606
103870,0.34136507984201536
103876,0.5688103046658378
103891,0.6041281680686841
103908,0.5000904672056444
103914,0.38004126566967783
103918,0.5802055410418007
103940,0.3902340463967775
103963,0.6118927731089061
103966,0.5802046874499656
103971,0.5748245954674289
103980,0.5953948478371872
103984,0.3874443007735452
103985,0.5155092881197569
103998,0.5402522117393506
104019,0.4561815260123811
104026,0.536516389257304
104035,0.6616584713574237
104044,0.43754345308875714
104045,0.5934276153510212
104047,0.5518196035404542
104051,0.42260227538831857
104058,0.3835863038965961
104063,0.5118448447773409
104066,0.5365156630380964
104087,0.34622337069297143
104089,0.5365152454619818
104095,0.3781552005514574
104098,0.5365150820626187
104104,0.3260302681317746
104110,0.5290536930349575
104120,0.39467871690029815
104122,0.3984855058302521
104131,0.4843660169883043
104132,0.6353945082388912
104135,0.3691161007037979
104136,0.5802016643083571
104149,0.5365141561327463
104150,0.4280336324077766
104156,0.568196718370766
104165,0.580201148595364
104175,0.5056472859729998
104179,0.6245263708216096
104184,0.4661327817975367
104206,0.47994012592189816
104216,0.3980962464901446
104230,0.7122376519491881
104257,0.3715475183845965
104272,0.42419909151972246
104273,0.5249010435275918
104278,0.26845131200677713
104294,0.5691010319452253
104295,0.4614014748277366
104297,0.3944990083999018
104298,0.5442877891717476
104308,0.5249004062628313
104318,0.6192710961312569
104319,0.4112644141793573
104320,0.5365110515425131
104327,0.5249000603190701
104334,0.5688021031783789
104344,0.5683124291840788
104350,0.4490428321008017
104351,0.471971212102382
104354,0.4625717050212169
104369,0.6210769165472617
104376,0.6342979568525335
104381,0.346218511971679
104384,0.5693210293038938
104391,0.42259621814107934
104394,0.5365097080347513
104398,0.5801970051018567
104402,0.46139953341397455
104408,0.43914303823534817
104409,0.4225958974639331
104410,0.5688007422292108
104412,0.42034281781262045
104417,0.4264880308260565
104424,0.38736000757253414
104426,0.43947890419663693
104435,0.4317422033438668
104445,0.42259525610983634
104458,0.32602458889543623
104460,0.5801959025394482
104466,0.5687997394238958
104472,0.5801956891401798
104473,0.5616794460052659
104479,0.3835790360419582
104480,0.3411778082087031
104482,0.5193233136150581
104499,0.30148065699087967
104501,0.41126119679745426
104502,0.5248968739938307
104506,0.5376383649939662
104510,0.35684343047676753
104512,0.36910969093244456
104520,0.5076762938533734
104528,0.6353878101043366
104529,0.5518109001567545
104541,0.44675445593385077
104578,0.42259288666501965
104584,0.4239869165057361
104588,0.5748135856422586
104602,0.5290447429528237
104610,0.41077619600798165
104611,0.5518094194949575
104618,0.5243971000956301
104620,0.5968641697665787
104622,0.35684155374481136
104624,0.301478735061459
104625,0.45512416630343244
104634,0.4801815618102884
104639,0.5326958601074345
104646,0.40568230871413774
104647,0.44903746732108385
104652,0.35684105104949776
104670,0.4112582092353385
104677,0.4112580854903032
104685,0.5123343244528282
104691,0.5801917945982656
104696,0.41077467625123804
104699,0.40585964753176207
104712,0.7131953266679453
104714,0.5290427055331427
104717,0.36910620553239365
104718,0.35683994512091766
104740,0.5365034262211559
104741,0.6154425723544071
104743,0.4225899471331677
104744,0.6353841565542956
104747,0.4677557020582372
104767,0.6353837675179554
104772,0.7035641334005166
104776,0.5687941881699818
104779,0.4225893057814923
104814,0.5633061221849025
104815,0.5365020645548314
104830,0.5242721875454482
104831,0.5426060552659558
104833,0.5934137342312918
104839,0.4661208810616715
104840,0.600945351566436
104860,0.46755734734219306
104861,0.386878990332319
104866,0.596859848081769
104870,0.45669201943553667
104877,0.5554018928606769
104878,0.40585649610122515
104879,0.47912505179099857
104880,0.517410011315653
104899,0.5801880956633644
104906,0.3835716646605777
104907,0.5861606905964094
104913,0.5174094097023751
104916,0.7035619406552553
104921,0.5683020938604371
104930,0.45616502543730375
104931,0.5861602655365864
104936,0.48475529792708566
104937,0.5364998495764471
104942,0.5290385579258021
104943,0.4847551702760171
104969,0.5724761026001136
104972,0.6245127940391612
104988,0.5290377211273437
105013,0.5922467065476625
105015,0.5687899083204854
105019,0.42258503011032544
105027,0.47761931778287364
105030,0.43752573668998185
105035,0.5341996057476567
105041,0.46157167893823814
105051,0.6653046918543897
105056,0.4058533622841353
105067,0.593409612144162
105071,0.6245110990677084
105072,0.4971695625121469
105074,0.5140030491949373
105091,0.5248861497185611
105101,0.46774926743198075
105103,0.4613868144611914
105134,0.4675523671245293
105139,0.546148474288504
105142,0.6047305263591012
105146,0.5364960550609501
105163,0.5290345376534562
105168,0.5118246866945159
105172,0.36028911993503193
105176,0.5420183573501125
105195,0.47328533987096455
105196,0.58018281399551
105197,0.2684381352706366
105203,0.5922697224346967
105223,0.5934068640787662
105227,0.47874542205049464
105228,0.42397543339805815
105230,0.5658715186690161
105231,0.6245083597134561
105239,0.43752198140888376
105242,0.7045563919640495
105244,0.4671244427707383
105245,0.5850111098775885
105248,0.3568310642346144
105249,0.484749590102678
105266,0.5174029742602144
105271,0.6234019702216914
105276,0.5461459949512216
105282,0.568785127053876
105292,0.5118224246086118
105297,0.3686317863637134
105332,0.473113949714802
105333,0.5364926599645545
105343,0.4225792579726511
105344,0.4104668339833762
105345,0.5364924420972906
105357,0.524881306489947
105359,0.6041025347458328
105366,0.4677444505577643
105367,0.5076608373387966
105370,0.33049584356116213
105377,0.467744250612172
105390,0.2929224401910413
105399,0.34133998098419305
105403,0.42257818906058703
105404,0.4506201315116418
105414,0.563295346017028
105417,0.6353727729395541
105425,0.5364909896485086
105452,0.2929215026262298
105454,0.4770594412644604
105456,0.6320501585568086
105470,0.5755118565414244
105471,0.4225769776277911
105483,0.5491876182276257
105493,0.5248788302509524
105508,0.5801772655569725
105514,0.5693282285609472
105515,0.3835611514715235
105528,0.634278446352385
105529,0.4225759443476128
105531,0.41124298868022163
105532,0.506800448667209
105558,0.4799154878591018
105574,0.5517920306785413
105578,0.3800126416349751
105584,0.5922630049156944
105595,0.6353697620919054
105617,0.461561227425614
105618,0.38001195356748846
105621,0.5747951524949313
105625,0.467543442736058
105629,0.4661065275536887
105630,0.35682466335494045
105634,0.3523988617582189
105635,0.5230530176300503
105641,0.5364870680337045
105647,0.42396796228978384
105648,0.5565941751044019
105655,0.4267013975010543
105657,0.42257366400754787
105672,0.517395572583056
105678,0.5056198554447302
105682,0.3984582054609862
105691,0.45615124182540323
105692,0.3944746796029313
105706,0.5118148721570066
105712,0.5801736377208165
105720,0.49514223757807657
105734,0.4056631564250882
105735,0.585002424508001
105736,0.44901779656357216
105737,0.5341868521824451
105738,0.563289526861527
105740,0.5933977566663922
105744,0.4003579154438809
105747,0.6342747372751574
105749,0.5801729797299973
105754,0.5286207841903805
105758,0.4768571971886383
105760,0.6233935882284657
105767,0.4225717043429413
105784,0.5850015559681369
105791,0.6128892673034073
105802,0.5861448393203295
105807,0.5682862235596526
105809,0.42396507370831144
105816,0.6233926283226878
105817,0.34619478071913573
105824,0.536483745550964
105832,0.5861443079895483
105856,0.525552836604316
105865,0.422569958461981
105899,0.44901485228576343
105906,0.38000699949581995
105916,0.5687737737327283
105923,0.5801698853909713
105937,0.35681951922953015
105965,0.42256817695279103
105966,0.5326717420920803
105968,0.4072151498738369
105973,0.5248700905741347
105976,0.5687726992821875
105978,0.33092770401070565
105979,0.39399312407126386
105991,0.46137070265024355
105998,0.4056585092217539
105999,0.5364805683103407
106000,0.4299325204639866
106001,0.6353628946132478
106010,0.5067917254239789
106011,0.667105066315966
106013,0.5801682848683123
106015,0.476425699637
106026,0.3413296889038536
106032,0.3014570869295016
106035,0.5364799147061879
106040,0.5461321685320001
106041,0.592254947373664
106044,0.4225667695619553
106053,0.5173886266672526
106054,0.40563076913134316
106065,0.44901185382246495
106081,0.5461314265362864
106083,0.43944910259244874
106087,0.5801669688817516
106090,0.5801669155309209
106101,0.2561122885327409
106102,0.5420015745429179
106109,0.356816637193243
106116,0.5290172013227812
106150,0.4056558335668949
106155,0.6889609540457143
106166,0.6130244573180088
106176,0.5632816601976879
106189,0.44900961400892503
106199,0.6719806850647044
106205,0.4435604534320448
106206,0.4837940186191146
106211,0.6353593424474892
106214,0.4320147033504244
106216,0.4056546717711349
106217,0.5801646570107087
106225,0.4380535231265286
106249,0.38354848054761215
106256,0.40583223562747667
106258,0.46154959652854766
106261,0.524864846760731
106262,0.5248648285530361
106264,0.5364757570546156
106271,0.6353583275402784
106276,0.4375033488521217
106277,0.5321693128489968
106286,0.5687671479440808
106293,0.40565331634408336
106295,0.3873275902197357
106296,0.634265439107444
106297,0.6342654221707995
106298,0.5173841601299184
106311,0.5364749037368535
106314,0.48489939605458127
106320,0.5364747403355554
106334,0.5248635175988235
106346,0.4225613894212354
106347,0.47684351898618066
106349,0.4787249794126101
106354,0.524441094089199
106360,0.23632111419131474
106373,0.4847290930280275
106377,0.30145178265695505
106386,0.5173825558219529
106387,0.7122053734096553
106391,0.4037855440038863
106401,0.5517770975025122
106411,0.49512962606272704
106413,0.5364730518550177
106426,0.37276316759726136
106427,0.42255994640648487
106428,0.580160904658681
106434,0.39844504550854065
106438,0.517381607821623
106440,0.568764390176145
106441,0.5267084505807511
106452,0.6009171269616214
106453,0.39844471301164286
106454,0.28366792130660484
106457,0.5461246218831114
106484,0.38354442381384146
106488,0.6670973321649116
106491,0.4058280983646973
106514,0.43200932874546877
106527,0.540206349149351
106528,0.4056491796600245
106529,0.3411441825382588
106534,0.6342614081766812
106550,0.5801587350480669
106577,0.4129938243597845
106585,0.4561350493369039
106590,0.40582635543672047
106607,0.4225567397117715
106610,0.5687613458819132
106611,0.41260732893572966
106612,0.49512595759126277
106624,0.29131023508328413
106631,0.5801572945671772
106647,0.6635119187146302
106660,0.5933815498936903
106674,0.39445755383869585
106687,0.3690727123842451
106712,0.4914573721627386
106713,0.4003648784358166
106717,0.35680644961316116
106720,0.5056008383853029
106721,0.5682698515674492
106724,0.5801556406800271
106735,0.5248562163058992
106739,0.28829677126190434
106740,0.4225543703248709
106754,0.4730880693045488
106760,0.7025500255381526
106761,0.5687586418279731
106784,0.6347988814670256
106787,0.584983777372811
106797,0.4239474570399544
106798,0.4787167987334516
106802,0.6044991686014509
106803,0.6896013619976373
106804,0.5968258011122259
106805,0.5801542001962039
106810,0.5364658440308445
106812,0.5173747895078724
106813,0.30144507936232495
106817,0.4484073148148703
106822,0.6309303158493468
106823,0.4374935205638985
106827,0.3799911569552715
106841,0.44022715163073867
106851,0.41158100128603586
106852,0.3413161305063063
106853,0.6266275527507541
106854,0.6342559884081952
106861,0.7025484845349858
106873,0.5801529909000879
106877,0.5256067313272775
106878,0.44840621324704905
106881,0.5067758301312297
106900,0.3536821521042654
106906,0.4798909227872421
106907,0.5243554186611729
106914,0.5364639558325726
106916,0.31582581624449474
106924,0.3504988849957744
106931,0.5801519594408754
106936,0.6244791679748304
106937,0.40499213874502066
106938,0.5801518349543714
106939,0.5968234293845404
106943,0.25935758421281846
106944,0.36906834306655717
106967,0.5192780229068769
106980,0.5801510880351329
106986,0.30144241959229534
106987,0.4902715243863126
106990,0.35680187529778934
107013,0.2654710126126118
107023,0.6244776784014426
107033,0.5254570618511412
107037,0.5801230447041976
107048,0.4847167838664235
107071,0.6181119547710027
107081,0.40563944530314483
107113,0.528999064498974
107130,0.3413115673267562
107131,0.5687520159831081
107145,0.35474020789747746
107156,0.5801479580838556
107219,0.4660776390179142
107222,0.5321474520962463
107223,0.6342497386954511
107232,0.6719640604158513
107245,0.5364579462714977
107246,0.40563654085298156
107247,0.42254533818343304
107256,0.5364577465578059
107259,0.4433562195400383
107260,0.2435481406272793
107279,0.5244242505325197
107280,0.4112120707933147
107281,0.5861186444741135
107285,0.536457220039835
107329,0.568258960706642
107337,0.33073117829465964
107349,0.4499662803699213
107350,0.5849737978649053
107351,0.3835294571958718
107359,0.586117262987968
107391,0.5801437788774965
107394,0.6244713262861886
107395,0.313044721791312
107406,0.5657067548036671
107416,0.5933682320022013
107417,0.43942511055000727
107418,0.3835283006152028
107419,0.3835282833528148
107444,0.5687464108572894
107445,0.5687463929495109
107446,0.5289930067463791
107460,0.3835275755951571
107470,0.5687459452549914
107475,0.4225412764088995
107520,0.6611815873978028
107526,0.5364528444907938
107527,0.422540350040736
107530,0.5364527718675258
107532,0.6670804042749099
107534,0.5922286233731184
107535,0.3725649085364599
107554,0.5687444410005829
107556,0.5244192065593279
107559,0.3461659935557454
107561,0.3984253233545889
107564,0.47307332736335195
107566,0.5567821297399878
107571,0.4925306337160879
107590,0.42393331748544477
107602,0.5801400264739089
107625,0.524840011403342
107626,0.630094035281465
107635,0.5516503595405048
107636,0.5055841208801353
107645,0.5364506839479108
107652,0.568742686035503
107655,0.37997691436835257
107668,0.4056291125316969
107670,0.34130270368070015
107677,0.4847053135680778
107680,0.5364500484938612
107683,0.40580711296536215
107684,0.3835237088303263
107691,0.35679012964789286
107692,0.6014239628800514
107703,0.5364496309097072
107709,0.35678982805002013
107710,0.3352436450191771
107721,0.45611447378059355
107725,0.5801378390495333
107727,0.5801378034816314
107739,0.523014695167467
107740,0.5849668848434223
107741,0.42447114556088833
107747,0.5365856663318834
107765,0.5425528898229086
107768,0.3799749706496918
107775,0.6157728832828226
107782,0.5682508462559293
107790,0.38352187902710394
107801,0.5801364874686706
107807,0.4303588806117921
107811,0.5687398386905275
107817,0.580136202925178
107826,0.5861089917541126
107838,0.4223273470749512
107839,0.40580436657949825
107843,0.45506590244783407
107847,0.4489796657330534
107849,0.6192103109037038
107850,0.47987372000548356
107867,0.5364466533516479
107871,0.46769891776091077
107908,0.5289846022826894
107913,0.5687380120894711
107927,0.5364455640004892
107931,0.30142789102616746
107955,0.3923947981797978
107962,0.5801336242473464
107977,0.40562367333805704
107978,0.5849626661113124
107993,0.5289830560051123
108010,0.3944077495256681
108016,0.5192589041184217
108018,0.5968044729687346
108027,0.6008895495444591
108045,0.5801321481746188
108069,0.5691256530675971
108082,0.6046792162924901
108089,0.5801313656776514
108092,0.5801313123255709
108106,0.44897498747728115
108112,0.5801309566449856
108120,0.5076105990032808
108122,0.5787185653829047
108135,0.5687340365395314
108170,0.4674971852916707
108171,0.5364411339688598
108177,0.5248299606959187
108180,0.6244578685635852
108183,0.5838593881451312
108184,0.47306204344008296
108185,0.5117696485478203
108192,0.4674967854262168
108195,0.7035120074783218
108196,0.6317491546528127
108218,0.5364402806424345
108219,0.5425446630453692
108243,0.5419627707328799
108249,0.4732297551766712
108251,0.302626877176212
108274,0.4111944997051802
108280,0.5192540925173986
108289,0.5127671422931863
108292,0.4374671263727543
108295,0.5173477531894156
108327,0.3799653553193135
108332,0.5364382108710694
108346,0.30142151088218533
